sku,rev,ord,rev_rank,ord_rank,low_rotation_flag,dead_flag
JNE3735-KR-M,4853.0,13,3294.0,2460.0,0,0
JNE3735-KR-S,5997.0,15,2868.5,2166.0,0,0
JNE3735-KR-XL,5169.0,13,3167.0,2460.0,0,0
JNE3735-KR-XS,2916.0,7,4233.5,3717.5,0,0
JNE3735-KR-XXL,2748.62,8,4345.0,3433.0,1,0
JNE3735-KR-XXXL,10421.9,27,1946.0,1190.5,0,0
JNE3736-KR-L,421.0,2,6862.5,5959.0,0,0
JNE3736-KR-M,1219.0,4,5642.0,4820.5,0,0
JNE3736-KR-XL,1263.0,3,5595.5,5335.5,0,0
JNE3736-KR-XS,421.0,1,6862.5,6746.5,0,1
JNE3736-KR-XXL,1197.0,3,5680.0,5335.5,0,0
JNE3736-KR-XXXL,2404.0,6,4600.0,4040.0,0,0
JNE3738-KR-L,12905.14,33,1626.0,945.5,0,0
JNE3738-KR-M,4959.0,14,3258.0,2308.0,0,0
JNE3738-KR-S,4187.0,10,3552.0,2967.0,0,0
JNE3738-KR-XL,7417.14,19,2498.0,1731.0,0,0
JNE3738-KR-XS,3766.28,9,3751.0,3188.5,1,0
JNE3738-KR-XXL,11755.0,30,1766.0,1061.0,0,0
JNE3738-KR-XXXL,4486.0,10,3430.0,2967.0,0,0
JNE3739-KR-L,48474.26,105,318.0,175.0,0,0
JNE3739-KR-M,14614.9,31,1455.0,1019.5,0,0
JNE3739-KR-S,10485.28,21,1934.0,1576.5,0,0
JNE3739-KR-XL,36625.0,79,487.0,266.0,0,0
JNE3739-KR-XS,8191.14,17,2331.0,1923.5,0,0
JNE3739-KR-XXL,26090.0,57,792.0,447.0,0,0
JNE3739-KR-XXXL,24830.96,54,838.0,489.5,0,0
JNE3740-KR-L,919.0,3,6058.0,5335.5,0,0
JNE3740-KR-M,1544.0,4,5319.5,4820.5,0,0
JNE3740-KR-S,939.0,3,6036.5,5335.5,0,0
JNE3740-KR-XS,319.0,1,7043.0,6746.5,0,1
JNE3740-KR-XXL,2467.81,7,4542.0,3717.5,0,0
JNE3740-KR-XXXL,2730.0,8,4355.0,3433.0,1,0
JNE3741-KR-L,7675.0,18,2449.0,1819.5,0,0
JNE3741-KR-M,6303.0,14,2779.5,2308.0,0,0
JNE3741-KR-S,4408.0,9,3456.0,3188.5,0,0
JNE3741-KR-XL,6077.0,14,2851.0,2308.0,0,0
JNE3741-KR-XS,2486.0,6,4524.5,4040.0,0,0
JNE3741-KR-XXL,7296.0,17,2521.0,1923.5,0,0
JNE3741-KR-XXXL,8292.0,19,2313.0,1731.0,0,0
JNE3742-KR-L,6916.43,15,2613.0,2166.0,0,0
JNE3742-KR-M,2972.0,8,4196.0,3433.0,1,0
JNE3742-KR-S,3888.0,9,3691.0,3188.5,1,0
JNE3742-KR-XL,6109.0,13,2838.0,2460.0,0,0
JNE3742-KR-XS,1296.0,3,5563.5,5335.5,0,0
JNE3742-KR-XXL,5137.43,13,3180.0,2460.0,0,0
JNE3742-KR-XXXL,4294.0,10,3508.0,2967.0,0,0
JNE3743-TP-L,1376.0,4,5485.0,4820.5,0,0
JNE3743-TP-M,385.0,1,6906.0,6746.5,0,1
JNE3743-TP-S,329.0,1,7011.0,6746.5,0,1
JNE3743-TP-XL,646.0,2,6425.5,5959.0,0,0
JNE3743-TP-XS,329.0,2,7011.0,5959.0,0,0
JNE3743-TP-XXL,987.0,3,5955.5,5335.5,0,0
JNE3744-TU-L,2875.0,5,4260.0,4401.5,0,0
JNE3744-TU-M,4989.0,7,3239.0,3717.5,0,0
JNE3744-TU-S,6985.0,10,2600.0,2967.0,0,0
JNE3744-TU-XL,8965.0,14,2183.0,2308.0,0,0
JNE3744-TU-XS,7440.0,11,2491.0,2774.0,0,0
JNE3744-TU-XXL,3990.0,6,3634.0,4040.0,0,0
JNE3744-TU-XXXL,1380.0,2,5478.5,5959.0,0,0
JNE3745-KR-L,3666.0,11,3792.0,2774.0,1,0
JNE3745-KR-M,3076.0,10,4123.0,2967.0,1,0
JNE3745-KR-S,4065.0,12,3604.0,2615.5,1,0
JNE3745-KR-XL,1836.0,6,5036.0,4040.0,0,0
JNE3745-KR-XS,301.0,2,7101.5,5959.0,0,0
JNE3745-KR-XXL,3672.0,12,3786.5,2615.5,1,0
JNE3745-KR-XXXL,1857.0,6,5021.0,4040.0,0,0
JNE3748-KR-L,4557.0,10,3405.0,2967.0,0,0
JNE3748-KR-M,1467.0,3,5396.5,5335.5,0,0
JNE3748-KR-S,0.0,1,7187.5,6746.5,0,1
JNE3748-KR-XL,3017.0,7,4164.5,3717.5,0,0
JNE3748-KR-XS,935.0,2,6041.0,5959.0,0,0
JNE3748-KR-XXL,2659.0,7,4404.5,3717.5,0,0
JNE3748-KR-XXXL,5861.0,13,2925.0,2460.0,0,0
JNE3749-KR-L,9458.82,21,2102.0,1576.5,0,0
JNE3749-KR-M,2802.0,6,4306.0,4040.0,0,0
JNE3749-KR-S,5599.29,13,3015.0,2460.0,0,0
JNE3749-KR-XL,9534.0,21,2084.0,1576.5,0,0
JNE3749-KR-XS,12720.0,26,1641.0,1247.0,0,0
JNE3749-KR-XXL,19786.48,43,1067.0,676.0,0,0
JNE3749-KR-XXXL,12990.29,27,1610.0,1190.5,0,0
JNE3750-KR-L,2176.0,4,4761.5,4820.5,0,0
JNE3750-KR-S,544.0,1,6641.5,6746.5,0,1
JNE3750-KR-XL,1088.0,2,5808.0,5959.0,0,0
JNE3750-KR-XS,1632.0,3,5220.5,5335.5,0,0
JNE3750-KR-XXXL,1627.0,3,5226.0,5335.5,0,0
JNE3751-KR-L,2942.0,8,4213.5,3433.0,1,0
JNE3751-KR-M,1840.0,5,5029.0,4401.5,0,0
JNE3751-KR-S,2811.0,8,4301.0,3433.0,1,0
JNE3751-KR-XL,2756.0,8,4338.5,3433.0,1,0
JNE3751-KR-XS,6562.0,15,2711.0,2166.0,0,0
JNE3751-KR-XXL,5616.76,17,3007.0,1923.5,0,0
JNE3751-KR-XXXL,9889.86,27,2029.0,1190.5,0,0
JNE3752-KR-L,2803.0,8,4304.5,3433.0,1,0
JNE3752-KR-M,3056.76,8,4139.0,3433.0,1,0
JNE3752-KR-S,950.0,3,6024.0,5335.5,0,0
JNE3752-KR-XL,1448.0,4,5432.0,4820.5,0,0
JNE3752-KR-XS,680.0,2,6366.5,5959.0,0,0
JNE3752-KR-XXL,2002.57,5,4894.5,4401.5,0,0
JNE3752-KR-XXXL,2449.57,7,4554.0,3717.5,0,0
JNE3753-KR-L,6447.0,13,2744.0,2460.0,0,0
JNE3753-KR-M,1972.0,4,4924.0,4820.5,0,0
JNE3753-KR-S,3325.0,7,3993.5,3717.5,0,0
JNE3753-KR-XL,1900.0,4,4993.0,4820.5,0,0
JNE3753-KR-XS,950.0,2,6024.0,5959.0,0,0
JNE3753-KR-XXL,2423.0,5,4578.5,4401.5,0,0
JNE3753-KR-XXXL,7198.38,15,2546.0,2166.0,0,0
JNE3756-KR-L,5774.0,12,2951.5,2615.5,0,0
JNE3756-KR-M,4383.0,8,3467.5,3433.0,0,0
JNE3756-KR-S,1924.81,4,4970.5,4820.5,0,0
JNE3756-KR-XL,5933.0,12,2897.0,2615.5,0,0
JNE3756-KR-XS,4132.0,8,3572.0,3433.0,0,0
JNE3756-KR-XXL,6273.0,13,2790.0,2460.0,0,0
JNE3756-KR-XXXL,4353.81,10,3485.0,2967.0,0,0
JNE3757-KR-L,11827.0,24,1756.0,1377.5,0,0
JNE3757-KR-M,7324.0,15,2517.0,2166.0,0,0
JNE3757-KR-S,5875.0,12,2922.0,2615.5,0,0
JNE3757-KR-XL,11620.43,23,1779.0,1445.0,0,0
JNE3757-KR-XS,2898.81,6,4247.0,4040.0,0,0
JNE3757-KR-XXL,13144.81,27,1591.0,1190.5,0,0
JNE3757-KR-XXXL,1942.0,4,4955.5,4820.5,0,0
JNE3758-KR-L,7730.0,20,2434.0,1651.5,0,0
JNE3758-KR-M,6681.0,17,2678.0,1923.5,0,0
JNE3758-KR-S,4373.0,12,3476.0,2615.5,0,0
JNE3758-KR-XL,6120.0,16,2830.0,2039.0,0,0
JNE3758-KR-XS,1086.0,3,5810.0,5335.5,0,0
JNE3758-KR-XXL,5462.0,15,3067.0,2166.0,0,0
JNE3758-KR-XXXL,2157.0,6,4772.0,4040.0,0,0
JNE3759-KR-L,2131.0,5,4790.0,4401.5,0,0
JNE3759-KR-M,4395.0,8,3461.0,3433.0,0,0
JNE3759-KR-S,6689.9,12,2676.0,2615.5,0,0
JNE3759-KR-XL,9497.95,17,2092.0,1923.5,0,0
JNE3759-KR-XXL,2105.1,6,4808.0,4040.0,0,0
JNE3760-KR-L,2592.0,6,4451.0,4040.0,0,0
JNE3760-KR-M,2744.43,6,4349.0,4040.0,0,0
JNE3760-KR-S,2592.0,6,4451.0,4040.0,0,0
JNE3760-KR-XL,2139.43,6,4786.0,4040.0,0,0
JNE3760-KR-XS,864.0,2,6141.5,5959.0,0,0
JNE3760-KR-XXL,864.0,2,6141.5,5959.0,0,0
JNE3760-KR-XXXL,1308.0,3,5552.5,5335.5,0,0
JNE3761-KR-L,10506.0,31,1932.0,1019.5,0,0
JNE3761-KR-M,9300.0,28,2133.0,1147.0,0,0
JNE3761-KR-S,5974.67,19,2880.0,1731.0,0,0
JNE3761-KR-XL,13691.14,43,1536.0,676.0,0,0
JNE3761-KR-XS,1776.0,6,5086.5,4040.0,0,0
JNE3761-KR-XXL,18782.09,53,1137.0,508.0,0,0
JNE3761-KR-XXXL,906.0,2,6069.0,5959.0,0,0
JNE3762-KR-L,1930.0,6,4966.5,4040.0,0,0
JNE3762-KR-M,329.0,1,7011.0,6746.5,0,1
JNE3762-KR-S,976.0,3,5969.0,5335.5,0,0
JNE3762-KR-XL,658.0,2,6398.5,5959.0,0,0
JNE3762-KR-XS,318.0,1,7053.5,6746.5,0,1
JNE3762-KR-XXL,329.0,1,7011.0,6746.5,0,1
JNE3762-KR-XXXL,987.0,3,5955.5,5335.5,0,0
JNE3763-KR-L,5865.43,13,2923.0,2460.0,0,0
JNE3763-KR-M,3557.0,8,3851.0,3433.0,1,0
JNE3763-KR-S,891.0,2,6101.5,5959.0,0,0
JNE3763-KR-XL,5491.0,12,3059.5,2615.5,0,0
JNE3763-KR-XS,2790.0,6,4314.0,4040.0,0,0
JNE3763-KR-XXL,2143.91,6,4779.0,4040.0,0,0
JNE3763-KR-XXXL,5010.48,11,3231.0,2774.0,0,0
JNE3764-KR-L,15002.0,37,1418.0,816.5,0,0
JNE3764-KR-M,15615.62,36,1369.0,849.5,0,0
JNE3764-KR-S,9082.0,23,2165.0,1445.0,0,0
JNE3764-KR-XL,19201.0,45,1107.0,637.0,0,0
JNE3764-KR-XS,2863.0,8,4266.0,3433.0,1,0
JNE3764-KR-XXL,16639.57,36,1302.0,849.5,0,0
JNE3764-KR-XXXL,13066.81,30,1605.0,1061.0,0,0
JNE3765-KR-L,2218.0,4,4722.0,4820.5,0,0
JNE3765-KR-M,2684.38,5,4381.0,4401.5,0,0
JNE3765-KR-S,517.0,1,6712.5,6746.5,0,1
JNE3765-KR-XL,1639.0,3,5208.0,5335.5,0,0
JNE3765-KR-XS,3839.0,7,3715.0,3717.5,0,0
JNE3765-KR-XXL,2131.38,4,4789.0,4820.5,0,0
JNE3765-KR-XXXL,1613.0,3,5238.5,5335.5,0,0
JNE3766-KR-L,3619.0,7,3813.5,3717.5,0,0
JNE3766-KR-M,7337.38,14,2514.0,2308.0,0,0
JNE3766-KR-S,1533.0,4,5328.0,4820.5,0,0
JNE3766-KR-XL,2585.0,5,4458.5,4401.5,0,0
JNE3766-KR-XS,1016.0,2,5906.0,5959.0,0,0
JNE3766-KR-XXL,3619.0,8,3813.5,3433.0,1,0
JNE3766-KR-XXXL,4050.76,8,3607.0,3433.0,1,0
JNE3767-KR-L,974.0,2,5985.5,5959.0,0,0
JNE3767-KR-M,1455.0,3,5420.5,5335.5,0,0
JNE3767-KR-XL,974.0,2,5985.5,5959.0,0,0
JNE3767-KR-XS,487.0,1,6766.0,6746.5,0,1
JNE3767-KR-XXL,974.0,2,5985.5,5959.0,0,0
JNE3767-KR-XXXL,974.0,2,5985.5,5959.0,0,0
JNE3768-KR-L,2553.0,5,4483.0,4401.5,0,0
JNE3768-KR-M,4415.81,10,3452.0,2967.0,0,0
JNE3768-KR-S,4014.0,8,3620.0,3433.0,1,0
JNE3768-KR-XL,1461.0,3,5410.5,5335.5,0,0
JNE3768-KR-XS,4227.0,8,3535.5,3433.0,0,0
JNE3768-KR-XXL,4377.0,9,3474.0,3188.5,0,0
JNE3768-KR-XXXL,974.0,2,5985.5,5959.0,0,0
JNE3769-KR-L,2553.0,4,4483.0,4820.5,0,0
JNE3769-KR-M,4076.0,8,3598.0,3433.0,1,0
JNE3769-KR-S,968.0,2,6000.5,5959.0,0,0
JNE3769-KR-XL,2978.0,6,4192.5,4040.0,0,0
JNE3769-KR-XS,3040.0,6,4147.5,4040.0,0,0
JNE3769-KR-XXL,2435.0,5,4565.5,4401.5,0,0
JNE3769-KR-XXXL,2916.0,6,4233.5,4040.0,0,0
JNE3770-KR-L,1351.0,3,5511.5,5335.5,0,0
JNE3770-KR-M,974.0,2,5985.5,5959.0,0,0
JNE3770-KR-S,1893.0,4,4997.0,4820.5,0,0
JNE3770-KR-XL,1838.0,4,5032.5,4820.5,0,0
JNE3770-KR-XS,1461.0,3,5410.5,5335.5,0,0
JNE3770-KR-XXL,1948.0,4,4946.5,4820.5,0,0
JNE3770-KR-XXXL,1838.0,4,5032.5,4820.5,0,0
JNE3771-KR-L,4630.0,12,3374.0,2615.5,0,0
JNE3771-KR-M,2920.0,8,4229.5,3433.0,1,0
JNE3771-KR-S,692.0,2,6342.0,5959.0,0,0
JNE3771-KR-XL,1364.0,4,5497.5,4820.5,0,0
JNE3771-KR-XS,2066.0,6,4851.0,4040.0,0,0
JNE3771-KR-XXL,3353.0,9,3980.5,3188.5,1,0
JNE3771-KR-XXXL,2915.0,8,4237.0,3433.0,1,0
JNE3773-KR-L,1695.0,7,5161.0,3717.5,0,0
JNE3773-KR-M,3224.0,11,4043.0,2774.0,1,0
JNE3773-KR-S,1159.0,4,5736.0,4820.5,0,0
JNE3773-KR-XL,1717.67,6,5140.0,4040.0,0,0
JNE3773-KR-XS,560.0,2,6625.0,5959.0,0,0
JNE3773-KR-XXL,2351.67,7,4629.0,3717.5,0,0
JNE3773-KR-XXXL,1168.67,4,5725.0,4820.5,0,0
JNE3774-KR-M,2426.0,5,4573.5,4401.5,0,0
JNE3774-KR-S,2719.0,6,4360.0,4040.0,0,0
JNE3774-KR-XL,1778.24,4,5081.0,4820.5,0,0
JNE3774-KR-XS,1977.0,4,4918.5,4820.5,0,0
JNE3774-KR-XXL,1871.0,4,5016.0,4820.5,0,0
JNE3774-KR-XXXL,3121.62,7,4099.0,3717.5,0,0
JNE3775-KR-L,3250.14,10,4029.0,2967.0,1,0
JNE3775-KR-M,4499.14,15,3423.0,2166.0,0,0
JNE3775-KR-S,2943.0,9,4212.0,3188.5,1,0
JNE3775-KR-XL,6208.34,21,2803.0,1576.5,0,0
JNE3775-KR-XS,1776.0,6,5086.5,4040.0,0,0
JNE3775-KR-XXL,4443.67,14,3445.0,2308.0,0,0
JNE3775-KR-XXXL,7187.0,22,2552.5,1507.5,0,0
JNE3776-KR-L,3451.67,13,3920.0,2460.0,1,0
JNE3776-KR-M,3244.34,10,4034.0,2967.0,1,0
JNE3776-KR-S,2636.34,9,4420.0,3188.5,1,0
JNE3776-KR-XL,5382.0,16,3091.0,2039.0,0,0
JNE3776-KR-XS,1698.0,6,5157.0,4040.0,0,0
JNE3776-KR-XXL,1437.67,5,5442.0,4401.5,0,0
JNE3776-KR-XXXL,837.0,3,6190.5,5335.5,0,0
JNE3777-KR-L,1770.0,5,5093.0,4401.5,0,0
JNE3777-KR-M,1047.0,3,5853.5,5335.5,0,0
JNE3777-KR-S,324.0,1,7026.5,6746.5,0,1
JNE3777-KR-XL,3543.0,9,3861.0,3188.5,1,0
JNE3777-KR-XS,324.0,1,7026.5,6746.5,0,1
JNE3777-KR-XXL,2375.0,6,4613.0,4040.0,0,0
JNE3777-KR-XXXL,2084.0,6,4827.0,4040.0,0,0
JNE3778-KR-L,4993.0,11,3238.0,2774.0,0,0
JNE3778-KR-M,6706.0,14,2668.5,2308.0,0,0
JNE3778-KR-S,5133.0,11,3184.0,2774.0,0,0
JNE3778-KR-XL,5021.0,11,3230.0,2774.0,0,0
JNE3778-KR-XS,2726.0,6,4358.0,4040.0,0,0
JNE3778-KR-XXL,5440.0,12,3075.5,2615.5,0,0
JNE3778-KR-XXXL,9063.0,20,2168.0,1651.5,0,0
JNE3779-KR-L,3353.0,9,3980.5,3188.5,1,0
JNE3779-KR-M,1443.52,4,5435.0,4820.5,0,0
JNE3779-KR-S,1465.0,4,5399.5,4820.5,0,0
JNE3779-KR-XL,2853.0,8,4273.0,3433.0,1,0
JNE3779-KR-XXL,1551.0,4,5311.0,4820.5,0,0
JNE3779-KR-XXXL,1979.0,5,4917.0,4401.5,0,0
JNE3780-KR-L,1615.0,5,5237.0,4401.5,0,0
JNE3780-KR-M,325.0,1,7023.5,6746.5,0,1
JNE3780-KR-S,325.0,1,7023.5,6746.5,0,1
JNE3780-KR-XL,1290.0,4,5570.0,4820.5,0,0
JNE3780-KR-XS,605.0,1,6512.5,6746.5,0,1
JNE3780-KR-XXL,3177.0,8,4077.0,3433.0,1,0
JNE3780-KR-XXXL,2510.0,6,4509.5,4040.0,0,0
JNE3781-KR-L,35821.85,87,496.0,226.5,0,0
JNE3781-KR-M,33565.0,78,557.0,271.0,0,0
JNE3781-KR-S,19783.0,48,1068.0,584.5,0,0
JNE3781-KR-XL,46912.1,114,338.0,152.5,0,0
JNE3781-KR-XS,6470.0,15,2735.0,2166.0,0,0
JNE3781-KR-XXL,37519.0,89,471.0,219.0,0,0
JNE3781-KR-XXXL,46861.1,109,341.0,167.0,0,0
JNE3782-KR-L,5609.0,11,3011.5,2774.0,0,0
JNE3782-KR-M,2119.0,4,4800.0,4820.5,0,0
JNE3782-KR-S,3108.0,6,4104.0,4040.0,0,0
JNE3782-KR-XL,10017.1,20,2006.0,1651.5,0,0
JNE3782-KR-XS,1603.0,3,5243.0,5335.5,0,0
JNE3782-KR-XXL,7443.0,14,2490.0,2308.0,0,0
JNE3782-KR-XXXL,12283.62,24,1697.0,1377.5,0,0
JNE3783-KR-L,7114.0,14,2568.0,2308.0,0,0
JNE3783-KR-M,3124.0,6,4098.0,4040.0,0,0
JNE3783-KR-S,3426.0,7,3935.0,3717.5,0,0
JNE3783-KR-XL,5625.0,11,3002.5,2774.0,0,0
JNE3783-KR-XS,0.0,1,7187.5,6746.5,0,1
JNE3783-KR-XXL,5994.0,12,2873.5,2615.5,0,0
JNE3783-KR-XXXL,11964.48,24,1739.0,1377.5,0,0
JNE3784-KR-L,68775.9,143,178.0,99.5,0,0
JNE3784-KR-M,69342.38,149,175.0,90.5,0,0
JNE3784-KR-S,26220.38,64,787.0,374.0,0,0
JNE3784-KR-XL,58715.39,120,225.0,137.0,0,0
JNE3784-KR-XS,23077.57,56,927.0,460.0,0,0
JNE3784-KR-XXL,56148.86,112,245.0,159.5,0,0
JNE3784-KR-XXXL,37561.76,77,469.0,277.0,0,0
JNE3785-KR-L,12991.76,40,1609.0,740.0,0,0
JNE3785-KR-M,8314.0,24,2307.0,1377.5,0,0
JNE3785-KR-S,6238.0,18,2800.0,1819.5,0,0
JNE3785-KR-XL,14283.0,41,1484.0,718.0,0,0
JNE3785-KR-XS,3664.0,9,3795.0,3188.5,1,0
JNE3785-KR-XXL,12203.71,34,1706.0,912.5,0,0
JNE3785-KR-XXXL,12442.0,35,1675.0,881.0,0,0
JNE3786-KR-L,2322.0,6,4647.5,4040.0,0,0
JNE3786-KR-M,717.0,2,6321.5,5959.0,0,0
JNE3786-KR-S,3566.0,10,3847.0,2967.0,1,0
JNE3786-KR-XL,3150.0,9,4084.0,3188.5,1,0
JNE3786-KR-XS,3416.0,9,3940.5,3188.5,1,0
JNE3786-KR-XXL,5605.0,15,3013.0,2166.0,0,0
JNE3786-KR-XXXL,9758.76,28,2042.0,1147.0,0,0
JNE3787-KR-L,8315.62,17,2306.0,1923.5,0,0
JNE3787-KR-M,12623.43,26,1653.0,1247.0,0,0
JNE3787-KR-S,25269.84,53,820.0,508.0,0,0
JNE3787-KR-XL,10240.43,21,1976.0,1576.5,0,0
JNE3787-KR-XS,12020.43,25,1731.0,1307.0,0,0
JNE3787-KR-XXL,22181.43,46,958.0,616.0,0,0
JNE3787-KR-XXXL,8451.0,19,2284.0,1731.0,0,0
JNE3788-KR-L,605.0,2,6512.5,5959.0,0,0
JNE3788-KR-M,1948.0,4,4946.5,4820.5,0,0
JNE3788-KR-S,2066.0,4,4851.0,4820.5,0,0
JNE3788-KR-XL,487.0,2,6766.0,5959.0,0,0
JNE3788-KR-XS,487.0,1,6766.0,6746.5,0,1
JNE3788-KR-XXL,487.0,1,6766.0,6746.5,0,1
JNE3788-KR-XXXL,1437.81,3,5441.0,5335.5,0,0
JNE3789-KR-L,487.0,1,6766.0,6746.5,0,1
JNE3789-KR-M,2181.0,5,4756.5,4401.5,0,0
JNE3789-KR-S,3390.0,8,3959.5,3433.0,1,0
JNE3789-KR-XL,383.0,1,6912.0,6746.5,0,1
JNE3789-KR-XS,3272.0,8,4013.0,3433.0,1,0
JNE3789-KR-XXL,766.0,2,6273.0,5959.0,0,0
JNE3789-KR-XXXL,3552.0,9,3854.0,3188.5,1,0
JNE3790-KR-L,6763.0,21,2652.0,1576.5,0,0
JNE3790-KR-M,4626.67,14,3376.0,2308.0,0,0
JNE3790-KR-S,1833.0,6,5040.5,4040.0,0,0
JNE3790-KR-XL,6127.95,18,2829.0,1819.5,0,0
JNE3790-KR-XS,2128.0,7,4791.0,3717.5,0,0
JNE3790-KR-XXL,7314.0,22,2520.0,1507.5,0,0
JNE3790-KR-XXXL,7100.38,22,2573.0,1507.5,0,0
JNE3791-DR-L,3579.0,9,3838.0,3188.5,1,0
JNE3791-DR-M,1684.0,4,5173.0,4820.5,0,0
JNE3791-DR-S,1197.0,4,5680.0,4820.5,0,0
JNE3791-DR-XL,3466.0,9,3913.0,3188.5,1,0
JNE3791-DR-XS,2201.0,5,4737.0,4401.5,0,0
JNE3791-DR-XXL,5355.0,14,3098.5,2308.0,0,0
JNE3791-DR-XXXL,4332.0,10,3491.0,2967.0,0,0
JNE3792-KR-L,2333.0,5,4641.0,4401.5,0,0
JNE3792-KR-M,1728.0,4,5121.5,4820.5,0,0
JNE3792-KR-S,1728.0,5,5121.5,4401.5,0,0
JNE3792-KR-XL,1795.0,4,5072.0,4820.5,0,0
JNE3792-KR-XS,838.0,2,6186.5,5959.0,0,0
JNE3792-KR-XXL,1795.0,4,5072.0,4820.5,0,0
JNE3792-KR-XXXL,3883.0,9,3694.0,3188.5,1,0
JNE3793-KR-L,8467.0,21,2282.0,1576.5,0,0
JNE3793-KR-M,8129.38,23,2343.0,1445.0,0,0
JNE3793-KR-S,10316.38,27,1968.0,1190.5,0,0
JNE3793-KR-XL,16483.58,43,1307.0,676.0,0,0
JNE3793-KR-XS,5242.0,15,3142.0,2166.0,0,0
JNE3793-KR-XXL,9196.38,26,2148.0,1247.0,0,0
JNE3793-KR-XXXL,19466.26,54,1086.0,489.5,0,0
JNE3794-KR-L,30865.38,60,616.0,411.5,0,0
JNE3794-KR-M,29976.52,59,651.0,423.5,0,0
JNE3794-KR-S,11211.24,24,1822.0,1377.5,0,0
JNE3794-KR-XL,31320.14,62,606.0,393.5,0,0
JNE3794-KR-XS,12153.62,25,1709.0,1307.0,0,0
JNE3794-KR-XXL,40411.76,77,419.0,277.0,0,0
JNE3794-KR-XXXL,35905.38,71,495.0,314.5,0,0
JNE3795-KR-L,18614.14,36,1148.0,849.5,0,0
JNE3795-KR-M,8280.24,16,2317.0,2039.0,0,0
JNE3795-KR-S,23790.38,45,897.0,637.0,0,0
JNE3795-KR-XL,24307.0,47,872.0,601.0,0,0
JNE3795-KR-XS,17021.0,33,1269.0,945.5,0,0
JNE3795-KR-XXL,10396.38,20,1953.0,1651.5,0,0
JNE3795-KR-XXXL,17141.76,33,1258.0,945.5,0,0
JNE3796-KR-L,2415.0,9,4589.5,3188.5,1,0
JNE3796-KR-M,690.0,2,6349.5,5959.0,0,0
JNE3796-KR-S,1380.0,4,5478.5,4820.5,0,0
JNE3796-KR-XL,690.0,3,6349.5,5335.5,0,0
JNE3796-KR-XXL,1968.57,5,4929.0,4401.5,0,0
JNE3796-KR-XXXL,3690.14,10,3781.0,2967.0,1,0
JNE3797-KR-A-L,54501.65,77,260.0,277.0,0,0
JNE3797-KR-A-M,119192.59,160,56.0,79.0,0,0
JNE3797-KR-A-S,86753.64,119,115.0,139.5,0,0
JNE3797-KR-A-XL,46081.96,66,350.0,354.5,0,0
JNE3797-KR-A-XS,20987.87,31,1010.0,1019.5,0,0
JNE3797-KR-A-XXL,24856.01,34,837.0,912.5,0,0
JNE3797-KR-A-XXXL,26784.16,34,765.0,912.5,0,0
JNE3797-KR-L,554712.01,772,1.0,1.0,0,0
JNE3797-KR-M,474574.16,655,4.0,2.0,0,0
JNE3797-KR-S,427111.57,586,5.0,3.0,0,0
JNE3797-KR-XL,349095.24,474,6.0,6.0,0,0
JNE3797-KR-XS,318136.7,431,8.0,9.0,0,0
JNE3797-KR-XXL,282621.88,395,12.0,10.0,0,0
JNE3797-KR-XXXL,283635.8,386,11.0,13.0,0,0
JNE3798-KR-A-L,14179.0,20,1493.0,1651.5,0,0
JNE3798-KR-A-M,15969.58,21,1348.0,1576.5,0,0
JNE3798-KR-A-S,8985.29,13,2177.0,2460.0,0,0
JNE3798-KR-A-XL,11366.48,16,1808.0,2039.0,0,0
JNE3798-KR-A-XS,7572.58,10,2469.0,2967.0,0,0
JNE3798-KR-A-XXL,10674.58,14,1914.0,2308.0,0,0
JNE3798-KR-A-XXXL,9188.0,12,2150.0,2615.5,0,0
JNE3798-KR-L,80706.4,115,130.0,150.5,0,0
JNE3798-KR-M,88480.43,123,109.0,129.5,0,0
JNE3798-KR-S,49934.26,66,306.0,354.5,0,0
JNE3798-KR-XL,120543.81,165,54.0,73.5,0,0
JNE3798-KR-XS,48240.77,65,323.0,364.0,0,0
JNE3798-KR-XXL,83622.38,116,121.0,149.0,0,0
JNE3798-KR-XXXL,66057.92,90,194.0,216.0,0,0
JNE3799-KR-L,20813.29,33,1021.0,945.5,0,0
JNE3799-KR-M,22115.29,35,962.0,881.0,0,0
JNE3799-KR-S,9667.29,18,2062.0,1819.5,0,0
JNE3799-KR-XL,22655.93,36,943.0,849.5,0,0
JNE3799-KR-XS,17320.0,27,1251.0,1190.5,0,0
JNE3799-KR-XXL,24410.38,38,865.0,786.5,0,0
JNE3799-KR-XXXL,16703.0,26,1295.0,1247.0,0,0
JNE3800-KR-A-L,32725.0,45,576.0,637.0,0,0
JNE3800-KR-A-M,30704.31,44,619.0,657.0,0,0
JNE3800-KR-A-S,26110.69,37,790.0,816.5,0,0
JNE3800-KR-A-XL,26078.31,36,794.0,849.5,0,0
JNE3800-KR-A-XS,12313.31,17,1693.0,1923.5,0,0
JNE3800-KR-A-XXL,18990.03,25,1122.0,1307.0,0,0
JNE3800-KR-A-XXXL,24313.83,33,871.0,945.5,0,0
JNE3800-KR-L,131293.1,181,45.0,60.0,0,0
JNE3800-KR-M,112862.48,156,65.0,83.0,0,0
JNE3800-KR-S,76278.83,107,144.0,170.5,0,0
JNE3800-KR-XL,85301.3,117,117.0,146.0,0,0
JNE3800-KR-XS,27878.29,39,716.0,761.5,0,0
